,time_step,id,flow_total,flow_total_tons,flow_domestic_B2C_manufacturing,flow_domestic_B2C,flow_manufacturing,flow_domestic_B2B_manufacturing,flow_domestic_B2B,flow_domestic_B2C_agriculture,flow_agriculture,flow_import_B2C_imports,flow_import_B2C,flow_imports,flow_import_imports,flow_import,flow_domestic_B2B_agriculture,flow_domestic_B2B_mining,flow_mining,flow_export_manufacturing,flow_export,flow_export_mining,flow_export_agriculture
1658,0,922,0.00830888633146358,14.714003620214461,,0.00830888633146358,,,,0.00830888633146358,0.00830888633146358,,,,,,,,,,,,
1659,0,923,0.007693933577070558,13.624998825415933,,0.007693933577070558,,,,0.007693933577070558,0.007693933577070558,,,,,,,,,,,,
1661,0,884,0.010950554036772383,19.392068360627228,,0.006447260749262742,,,0.004503293287509641,0.006447260749262742,0.010950554036772383,,,,,,0.004503293287509641,,,,,,
1662,0,1119,0.04019462443528903,71.17967749955079,,0.018836043652428892,,,0.021358580782860136,0.018836043652428892,0.04019462443528903,,,,,,0.021358580782860136,,,,,,
1664,0,886,0.019882414993544213,35.20928251067844,,0.019882414993544213,,,,0.019882414993544213,0.019882414993544213,,,,,,,,,,,,
1665,0,1271,0.030664151202077158,38.948000364657034,,0.017107650280833466,,,0.010654104949692884,0.017107650280833466,0.02776175523052635,0.002902395971550807,0.002902395971550807,0.002902395971550807,,,0.010654104949692884,,,,,,
1666,0,887,0.035762878790297874,63.33160751003352,,0.035762878790297874,,,,0.035762878790297874,0.035762878790297874,,,,,,,,,,,,
1668,0,1623,0.018827886578310193,33.341843927409336,,0.018827886578310193,,,,0.018827886578310193,0.018827886578310193,,,,,,,,,,,,
1669,0,1828,0.037989104477169314,19.619094463561886,0.01651378455351755,0.02563293013537065,0.028869958895316215,0.01235617434179867,0.01235617434179867,0.009119145581853103,0.009119145581853103,,,,,,,,,,,,
1670,0,2035,0.7857790913657872,604.4354209066763,0.009915623040110072,0.21491818788559205,0.42779543126653785,0.37082295617163324,0.3770336888613396,0.205002564845482,0.21123814183205403,0.0771874702031269,0.0771874702031269,0.14667995160515693,0.06949248140203002,0.06949248140203002,0.006145166027667973,6.556666203829847e-05,6.556666203829847e-05,0.047056852054794505,0.04714726301369861,,9.04109589041096e-05
1671,0,893,0.020241058976768242,35.309573301024415,,0.01575221646477633,,,,0.01575221646477633,0.01633851817710514,0.003902540799663104,0.003902540799663104,0.003902540799663104,,,,,,,0.000586301712328806,,0.000586301712328806
1672,0,904,0.020241058976768242,35.309573301024415,,0.01575221646477633,,,,0.01575221646477633,0.01633851817710514,0.003902540799663104,0.003902540799663104,0.003902540799663104,,,,,,,0.000586301712328806,,0.000586301712328806
1676,0,1938,0.020241058976768242,35.309573301024415,,0.01575221646477633,,,,0.01575221646477633,0.01633851817710514,0.003902540799663104,0.003902540799663104,0.003902540799663104,,,,,,,0.000586301712328806,,0.000586301712328806
1678,0,911,0.8806363280010616,1446.802513384947,0.004210270065634818,0.09583413943165812,0.12057389730067966,0.004352321070661271,0.2998855987657254,0.0916238693660233,0.3885486764559072,0.3640042878681746,0.3640042878681746,0.36978370795436294,0.005779420086188297,0.005779420086188297,0.295056313939199,0.00047696375586507513,0.0017300462901116652,0.11201130616438358,0.11513288184931511,0.00125308253424659,0.0018684931506849315
1679,0,2048,0.8806363280010616,1446.802513384947,0.004210270065634818,0.09583413943165812,0.12057389730067966,0.004352321070661271,0.2998855987657254,0.0916238693660233,0.3885486764559072,0.3640042878681746,0.3640042878681746,0.36978370795436294,0.005779420086188297,0.005779420086188297,0.295056313939199,0.00047696375586507513,0.0017300462901116652,0.11201130616438358,0.11513288184931511,0.00125308253424659,0.0018684931506849315
1680,0,1947,0.03159896089313044,24.940680041771266,,0.03159896089313044,,,,0.03159896089313044,0.03159896089313044,,,,,,,,,,,,
1681,0,1954,0.03159896089313044,24.940680041771266,,0.03159896089313044,,,,0.03159896089313044,0.03159896089313044,,,,,,,,,,,,
1682,0,896,0.04426896961246602,50.11665158911392,,0.04132999230601614,,,,0.04132999230601614,0.04132999230601614,0.0029368046898268696,0.0029368046898268696,0.002938977306449878,2.172616623008295e-06,2.172616623008295e-06,,,,,,,
1683,0,1641,0.8732716696230473,1454.971164688945,0.004210270065634818,0.0774436522305608,0.12057389730067966,0.004352321070661271,0.3035109178024017,0.07323338216492598,0.374369810003815,0.3708206685588755,0.3708206685588755,0.3765979160284408,0.0057772474695652895,0.0057772474695652895,0.29868163297587536,0.00047696375586507513,0.0017300462901116652,0.11201130616438358,0.1157191835616439,0.00125308253424659,0.0024547948630137375
1684,0,1642,0.9175406392355132,1505.087816278059,0.004210270065634818,0.11877364453657693,0.12057389730067966,0.004352321070661271,0.3035109178024017,0.11456337447094211,0.41569980230983117,0.37375747324870234,0.37375747324870234,0.37953689333489066,0.005779420086188297,0.005779420086188297,0.29868163297587536,0.00047696375586507513,0.0017300462901116652,0.11201130616438358,0.1157191835616439,0.00125308253424659,0.0024547948630137375
1686,0,918,0.043997610261145036,44.747783988366834,,0.03715710547299366,,,,0.03715710547299366,0.03715710547299366,0.00683833217152836,0.00683833217152836,0.006840504788151369,2.172616623008295e-06,2.172616623008295e-06,,,,,,,
1687,0,898,0.004608192423631739,8.675457897072231,,0.0040218907113029325,,,,0.0040218907113029325,0.004608192423631739,,,,,,,,,,0.000586301712328806,,0.000586301712328806
1688,0,900,0.006981095933253147,12.36265207359715,,0.006981095933253147,,,,0.006981095933253147,0.006981095933253147,,,,,,,,,,,,
1689,0,1948,0.023048184280665424,36.44079497472445,,0.018559341768673514,,,,0.018559341768673514,0.019145643481002318,0.003902540799663104,0.003902540799663104,0.003902540799663104,,,,,,,0.000586301712328806,,0.000586301712328806
1691,0,899,0.006981095933253147,12.36265207359715,,0.006981095933253147,,,,0.006981095933253147,0.006981095933253147,,,,,,,,,,,,
1692,0,2046,0.8806363280010616,1446.802513384947,0.004210270065634818,0.09583413943165812,0.12057389730067966,0.004352321070661271,0.2998855987657254,0.0916238693660233,0.3885486764559072,0.3640042878681746,0.3640042878681746,0.36978370795436294,0.005779420086188297,0.005779420086188297,0.295056313939199,0.00047696375586507513,0.0017300462901116652,0.11201130616438358,0.11513288184931511,0.00125308253424659,0.0018684931506849315
1693,0,2049,0.8876174239343148,1459.165165458544,0.004210270065634818,0.10281523536491127,0.12057389730067966,0.004352321070661271,0.2998855987657254,0.09860496529927645,0.3955297723891604,0.3640042878681746,0.3640042878681746,0.36978370795436294,0.005779420086188297,0.005779420086188297,0.295056313939199,0.00047696375586507513,0.0017300462901116652,0.11201130616438358,0.11513288184931511,0.00125308253424659,0.0018684931506849315
1696,0,902,0.003017660889684317,4.532180313291833,,,,,,,,0.003017660889684317,0.003017660889684317,0.003017660889684317,,,,,,,,,
1697,0,2073,0.003017660889684317,4.532180313291833,,,,,,,,0.003017660889684317,0.003017660889684317,0.003017660889684317,,,,,,,,,
1698,0,1412,0.003017660889684317,4.532180313291833,,,,,,,,0.003017660889684317,0.003017660889684317,0.003017660889684317,,,,,,,,,
1700,0,1951,0.00280712530389718,1.131221673700035,,0.00280712530389718,,,,0.00280712530389718,0.00280712530389718,,,,,,,,,,,,
1701,0,906,0.003017660889684317,4.532180313291833,,,,,,,,0.003017660889684317,0.003017660889684317,0.003017660889684317,,,,,,,,,
1702,0,1534,0.003017660889684317,4.532180313291833,,,,,,,,0.003017660889684317,0.003017660889684317,0.003017660889684317,,,,,,,,,
1704,0,1390,0.8789521080266761,1430.6123392595655,0.004210270065634818,0.14429870322317925,0.12057389730067966,0.004352321070661271,0.28349398291402256,0.14008843315754443,0.4206216243957255,0.3302471199539711,0.3302471199539711,0.3360265400401593,0.005779420086188297,0.005779420086188297,0.27866469808749617,0.00047696375586507513,0.0017300462901116652,0.11201130616438358,0.11513288184931511,0.00125308253424659,0.0018684931506849315
1705,0,1392,0.8670169635790367,1419.5989750886574,0.004210270065634818,0.15449695635207766,0.12057389730067966,0.004352321070661271,0.28349398291402256,0.15028668628644284,0.43081987752462386,0.30811372237743323,0.30811372237743323,0.31389314246362143,0.005779420086188297,0.005779420086188297,0.27866469808749617,0.00047696375586507513,0.0017300462901116652,0.11201130616438358,0.11513288184931511,0.00125308253424659,0.0018684931506849315
1706,0,1414,0.02325871986645256,39.841753614316254,,0.01575221646477633,,,,0.01575221646477633,0.01633851817710514,0.00692020168934742,0.00692020168934742,0.00692020168934742,,,,,,,0.000586301712328806,,0.000586301712328806
1707,0,1415,0.013645591367999092,18.443549278795935,,0.007187288640142482,,,0.0036253190366763123,0.007187288640142482,0.010812607676818794,0.002832983691180298,0.002832983691180298,0.002832983691180298,,,0.0036253190366763123,,,,,,
1709,0,1264,0.8797574229696423,1431.0436295108998,0.004210270065634818,0.14140566093574738,0.12057389730067966,0.004352321070661271,0.28349398291402256,0.13719539087011257,0.4177285821082936,0.3339454771843691,0.3339454771843691,0.3397248972705573,0.005779420086188297,0.005779420086188297,0.27866469808749617,0.00047696375586507513,0.0017300462901116652,0.11201130616438358,0.11513288184931511,0.00125308253424659,0.0018684931506849315
1710,0,1950,0.00280712530389718,1.131221673700035,,0.00280712530389718,,,,0.00280712530389718,0.00280712530389718,,,,,,,,,,,,
1712,0,2061,0.008521423429334124,15.090380369485286,,0.008521423429334124,,,,0.008521423429334124,0.008521423429334124,,,,,,,,,,,,
1713,0,1302,0.030951564572618627,54.811368817051964,,0.030951564572618627,,,,0.030951564572618627,0.030951564572618627,,,,,,,,,,,,
1714,0,1455,0.019623654475667707,34.75104983725917,,0.019623654475667707,,,,0.019623654475667707,0.019623654475667707,,,,,,,,,,,,
1715,0,1920,0.08219268053910485,46.78358559867153,,0.012433193640034625,0.05875758844115509,0.002338066180881075,0.002338066180881075,0.012433193640034625,0.012433193640034625,0.003427041346176078,0.003427041346176078,0.011001898457915132,0.007574857111739055,0.007574857111739055,,,,0.05641952226027402,0.05641952226027402,,
1716,0,969,0.32302486925874613,399.03483449699746,,,0.07447808561643841,,,,0.00931918047945227,0.2291795109314565,0.2291795109314565,0.2392265754231295,0.010047064491673061,0.010047064491673061,,,1.0277397260420364e-06,0.07447808561643841,0.08379829383561672,1.0277397260420364e-06,0.00931918047945227
1717,0,970,0.2749747898785489,412.30272157562473,,0.01964903203959255,0.01645142405759341,0.002338066180881075,0.004200253162655949,0.01964903203959255,0.03083039950081969,0.22575246958528042,0.22575246958528042,0.22769193858040981,0.0019394689951294213,0.0019394689951294213,0.0018621869817748741,,1.0277397260420364e-06,0.014113357876712331,0.02343356609589065,1.0277397260420364e-06,0.00931918047945227
1718,0,1624,0.03405199631779937,43.19018630333146,0.007077375280192348,0.022805245470596897,0.007201005759644403,,0.0018620890422751844,0.015727870190404548,0.017589959232679732,0.009229824954406645,0.009229824954406645,0.00926103132547524,3.120637106859485e-05,3.120637106859485e-05,0.0018620890422751844,,,0.00012363047945205475,0.00012363047945205475,,
1719,0,1625,0.007483105943199842,6.28212729340455,,0.0045105337648404355,,,,0.0045105337648404355,0.0045105337648404355,0.00295916007845333,0.00295916007845333,0.002972572178359407,1.3412099906076936e-05,1.3412099906076936e-05,,,,,,,
1721,0,928,6.424195117273423,1691.200316453721,,0.026600212013106143,5.575202111703085,1.336637728141441,1.3412822991795301,0.026600212013106143,0.031244783051195248,0.006577211860393509,0.006577211860393509,0.8177482225191433,0.8111710106587497,0.8111710106587497,0.004644571038089105,,,4.238564383561644,4.238564383561644,,
1722,0,1530,7.22404796445095,1916.1670428900552,0.009148810381256995,0.04042722926787564,6.268232154663992,2.020518960721091,2.0234336312508376,0.03127841888661864,0.03419308941636506,0.010951198841697186,0.010951198841697186,0.9216227203705925,0.9106715215288952,0.9106715215288952,0.002914670529746419,,,4.238564383561644,4.238564383561644,,
1723,0,1514,0.00419027294258846,4.43614961148568,,,0.00022385422728363622,0.00022385422728363622,0.003777317218138671,,0.0035534629908550346,,,0.00041295572444978944,0.00041295572444978944,0.00041295572444978944,0.0035534629908550346,,,,,,
1724,0,929,0.03206207314806718,56.77794129711512,,,,,0.03206207314806718,,0.03206207314806718,,,,,,0.03206207314806718,,,,,,
1725,0,930,0.035375204752612056,62.645085036814486,,0.0033131316045448725,,,0.03206207314806718,0.0033131316045448725,0.035375204752612056,,,,,,0.03206207314806718,,,,,,
1727,0,931,0.035375204752612056,62.645085036814486,,0.0033131316045448725,,,0.03206207314806718,0.0033131316045448725,0.035375204752612056,,,,,,0.03206207314806718,,,,,,
1729,0,933,0.035375204752612056,62.645085036814486,,0.0033131316045448725,,,0.03206207314806718,0.0033131316045448725,0.035375204752612056,,,,,,0.03206207314806718,,,,,,
1731,0,1206,0.003967840306831313,1.598969218309103,,0.0035013899847052467,,,0.00046645032212606636,0.0035013899847052467,0.003967840306831313,,,,,,0.00046645032212606636,,,,,,
1732,0,1253,0.04691470370288468,76.98120245079954,,0.009984904396717762,,,0.03206207314806718,0.009984904396717762,0.042046977544784946,0.0048677261580997435,0.0048677261580997435,0.0048677261580997435,,,0.03206207314806718,,,,,,
1733,0,934,0.035375204752612056,62.645085036814486,,0.0033131316045448725,,,0.03206207314806718,0.0033131316045448725,0.035375204752612056,,,,,,0.03206207314806718,,,,,,
1735,0,1222,0.008707676621711083,15.420211593259932,,0.008707676621711083,,,,0.008707676621711083,0.008707676621711083,,,,,,,,,,,,
1736,0,937,0.004143793652299044,7.3381428471906744,,0.004143793652299044,,,,0.004143793652299044,0.004143793652299044,,,,,,,,,,,,
1737,0,1904,0.5184447418756055,511.1664604803257,0.006787071516297155,0.08860243105205061,0.010125204470475439,0.0004172411733563631,0.042758329097034115,0.08181535953575345,0.465828365952582,0.041826017896067484,0.041826017896067484,0.04249117145254798,0.0006651535564804956,0.0006651535564804956,0.04234108792367775,,,0.002920891780821921,0.34459281027397276,,0.3416719184931508
1738,0,955,0.4939953745338977,488.0573794504258,0.0038487609163539377,0.06420318289825211,0.0071868938705322225,0.0004172411733563631,0.042700472797869315,0.06035442198189818,0.44430957209956196,0.04183375500732299,0.04183375500732299,0.042498908563803485,0.0006651535564804956,0.0006651535564804956,0.04228323162451295,,,0.002920891780821921,0.34459281027397276,,0.3416719184931508
1741,0,1771,0.013331378134660246,23.60821153528601,,0.013331378134660246,,,,0.013331378134660246,0.013331378134660246,,,,,,,,,,,,
1742,0,941,0.3144577274879637,370.6029354942912,,0.09231819134226625,0.07854557815762024,0.003970232267209276,0.03026199016224902,0.09231819134226625,0.11860994923730597,0.01907216401450415,0.01907216401450415,0.11730220009303753,0.09823003607853338,0.09823003607853338,0.02629175789503974,,,0.07457534589041097,0.07457534589041097,,
1743,0,942,0.3107865909637648,364.10180959697146,,0.08864705481806737,0.07854557815762024,0.003970232267209276,0.03026199016224902,0.08864705481806737,0.11493881271310709,0.01907216401450415,0.01907216401450415,0.11730220009303753,0.09823003607853338,0.09823003607853338,0.02629175789503974,,,0.07457534589041097,0.07457534589041097,,
1744,0,945,0.0036711365241988802,6.501125897319735,,0.0036711365241988802,,,,0.0036711365241988802,0.0036711365241988802,,,,,,,,,,,,
1745,0,1135,0.0044102580735098755,7.810018174634695,,0.0044102580735098755,,,,0.0044102580735098755,0.0044102580735098755,,,,,,,,,,,,
1746,0,1136,0.2694535300618303,290.8156484703833,,0.047405794415494425,0.0784537776582586,0.003878431767847636,0.030170189662887373,0.047405794415494425,0.07369755231053418,0.01907216401450415,0.01907216401450415,0.11730220009303753,0.09823003607853338,0.09823003607853338,0.02629175789503974,,,0.07457534589041097,0.07457534589041097,,
1747,0,1661,0.04059393935262357,71.97726884927323,,0.040502138853261926,9.180049936164056e-05,9.180049936164056e-05,9.180049936164056e-05,0.040502138853261926,0.040502138853261926,,,,,,,,,,,,
1748,0,1055,0.29764748252296325,337.79432569620474,,0.07972496429835506,0.0784537776582586,0.003878431767847636,0.030170189662887373,0.07972496429835506,0.10601672219339481,0.014946946592776532,0.014946946592776532,0.11317698267130992,0.09823003607853338,0.09823003607853338,0.02629175789503974,,,0.07457534589041097,0.07457534589041097,,
1749,0,1056,0.0596117044895857,105.65536407293943,,0.05951990399022406,9.180049936164056e-05,9.180049936164056e-05,9.180049936164056e-05,0.05951990399022406,0.05951990399022406,,,,,,,,,,,,
1750,0,943,0.30406370551730827,340.0889409228096,,0.061339712194758755,0.0784537776582586,0.003878431767847636,0.03108405038824135,0.061339712194758755,0.08854533081515249,0.03090695781767593,0.03090695781767593,0.13706459704389726,0.10615763922622129,0.10615763922622129,0.027205618620393716,,,0.07457534589041097,0.07457534589041097,,
1751,0,1094,0.9117528797486195,1493.0317830279707,,0.05565526354109827,0.2086900480383834,0.007825660709616261,0.028572296945583973,0.05565526354109827,0.22689573607843602,0.47015216360353873,0.47015216360353873,0.4761660678920741,0.00601390428853536,0.00601390428853536,0.020746636235967713,,1.0277397260420364e-06,0.20086438732876713,0.3513592513698632,1.0277397260420364e-06,0.15049383630137003
1752,0,1097,1.2188541890335742,1838.4999421818304,,0.12003257950350363,0.2871438256966421,0.011704092477463898,0.05965634733382533,0.12003257950350363,0.31847867066123503,0.5010591214212147,0.5010591214212147,0.6132306649359712,0.11217154351475665,0.11217154351475665,0.047952254856361426,,1.0277397260420364e-06,0.2754397332191782,0.4259345972602742,1.0277397260420364e-06,0.15049383630137003
1753,0,1138,0.03461017545547801,49.273292452426446,,0.013933917779264334,,,0.0009138607253539768,0.013933917779264334,0.014847778504618311,0.011834793803171779,0.011834793803171779,0.019762396950859698,0.007927603147687921,0.007927603147687921,0.0009138607253539768,,,,,,
1755,0,1993,0.0036711365241988802,6.501125897319735,,0.0036711365241988802,,,,0.0036711365241988802,0.0036711365241988802,,,,,,,,,,,,
1757,0,946,2.6429266931555993e-08,4.6802942512035706e-05,,,,,2.6429266931555993e-08,,2.6429266931555993e-08,,,,,,2.6429266931555993e-08,,,,,,
1758,0,2080,0.0059886519154781145,10.605157231586261,,0.0059886519154781145,,,,0.0059886519154781145,0.0059886519154781145,,,,,,,,,,,,
1759,0,2027,0.004758746406692068,8.427147641989205,,0.004758746406692068,,,,0.004758746406692068,0.004758746406692068,,,,,,,,,,,,
1760,0,2072,0.024192975494492213,42.84274869205177,,0.024192975494492213,,,,0.024192975494492213,0.024192975494492213,,,,,,,,,,,,
1761,0,947,0.02606955571257733,46.16593871066688,,0.02606955571257733,,,,0.02606955571257733,0.02606955571257733,,,,,,,,,,,,
1763,0,1722,0.5664085240256472,952.2498674317042,0.004000477140896948,0.05948897383334626,0.011019186107495804,0.004098159993996113,0.013589049260510896,0.05548849669244931,0.42096428178602985,0.13216497649876968,0.13216497649876968,0.13442022490439243,0.0022552484056227308,0.0022552484056227308,0.009486058038785643,4.8312277291377815e-06,4.8312277291377815e-06,0.002920548972602743,0.35891027602739767,,0.3559897270547949
1764,0,1724,0.5751052456189768,971.0710945112089,0.004000477140896948,0.07511566199085151,0.011019186107495804,0.004098159993996113,0.012172799054963379,0.07111518484995455,0.4351747197379876,0.12665126014014147,0.12665126014014147,0.12890650854576421,0.0022552484056227308,0.0022552484056227308,0.00806980783323813,4.8312277291377815e-06,4.8312277291377815e-06,0.002920548972602743,0.35891027602739767,,0.3559897270547949
1766,0,956,0.4939953745338977,488.0573794504258,0.0038487609163539377,0.06420318289825211,0.0071868938705322225,0.0004172411733563631,0.042700472797869315,0.06035442198189818,0.44430957209956196,0.04183375500732299,0.04183375500732299,0.042498908563803485,0.0006651535564804956,0.0006651535564804956,0.04228323162451295,,,0.002920891780821921,0.34459281027397276,,0.3416719184931508
1767,0,1816,0.016351659406908164,22.600773083694346,,0.016351659406908164,,,,0.016351659406908164,0.016351659406908164,,,,,,,,,,,,
1779,0,964,0.00318207172895607,4.779106524115069,,,,,,,,0.00318207172895607,0.00318207172895607,0.00318207172895607,,,,,,,,,
1780,0,967,0.2824856424587331,425.603506740688,,0.027159884619776753,0.01645142405759341,0.002338066180881075,0.004200253162655949,0.027159884619776753,0.0383412520810039,0.22575246958528042,0.22575246958528042,0.22769193858040981,0.0019394689951294213,0.0019394689951294213,0.0018621869817748741,,1.0277397260420364e-06,0.014113357876712331,0.02343356609589065,1.0277397260420364e-06,0.00931918047945227
1781,0,2076,0.0036480248141959,6.4601979352455094,,0.0036480248141959,,,,0.0036480248141959,0.0036480248141959,,,,,,,,,,,,
1782,0,2187,0.32302486925874613,399.03483449699746,,,0.07447808561643841,,,,0.00931918047945227,0.2291795109314565,0.2291795109314565,0.2392265754231295,0.010047064491673061,0.010047064491673061,,,1.0277397260420364e-06,0.07447808561643841,0.08379829383561672,1.0277397260420364e-06,0.00931918047945227
1783,0,971,0.002996365226268732,5.306189906564386,,0.002996365226268732,,,,0.002996365226268732,0.002996365226268732,,,,,,,,,,,,
1784,0,978,0.005808289943297994,10.285758625595241,,0.005808289943297994,,,,0.005808289943297994,0.005808289943297994,,,,,,,,,,,,
1786,0,1714,0.582548460831337,979.2400407850664,0.004000477140896948,0.07165434353981692,0.011022195804804628,0.004101169691304935,0.014071722664010671,0.06765386639891999,0.4336093151986915,0.13565687019448902,0.13565687019448902,0.13791211860011177,0.0022552484056227308,0.0022552484056227308,0.009965721744976598,4.8312277291377815e-06,4.8312277291377815e-06,0.002920548972602743,0.35891027602739767,,0.3559897270547949
1789,0,985,0.03968290300418025,69.56826394352449,,0.0075611545372495145,,,0.032121748466930736,0.0075611545372495145,0.03968290300418025,,,,,,0.032121748466930736,,,,,,
1790,0,1895,0.0002516072375427169,0.101393250943578,,,,,0.0002516072375427169,,0.0002516072375427169,,,,,,0.0002516072375427169,,,,,,
1791,0,1896,0.003040369081176531,1.2252147760912098,,0.003040369081176531,,,,0.003040369081176531,0.003040369081176531,,,,,,,,,,,,
1792,0,987,0.009450423537297057,16.735523943057125,,0.009450423537297057,,,,0.009450423537297057,0.009450423537297057,,,,,,,,,,,,
1793,0,988,0.012920352233234698,22.88033581761301,,0.012920352233234698,,,,0.012920352233234698,0.012920352233234698,,,,,,,,,,,,
1794,0,989,0.008992148164492333,15.036342226323285,,0.005692278222498721,,,,0.005692278222498721,0.005692278222498721,0.0032998699419936124,0.0032998699419936124,0.0032998699419936124,,,,,,,,,
1795,0,993,0.0131762740166005,22.445908379878787,,0.009876404074606888,,,,0.009876404074606888,0.009876404074606888,0.0032998699419936124,0.0032998699419936124,0.0032998699419936124,,,,,,,,,
1797,0,998,0.0131762740166005,22.445908379878787,,0.009876404074606888,,,,0.009876404074606888,0.009876404074606888,0.0032998699419936124,0.0032998699419936124,0.0032998699419936124,,,,,,,,,
1798,0,1001,0.019207560345469575,30.99211701733878,,0.004824909341210403,,,0.0031477414343624496,0.004824909341210403,0.007972650775572854,0.011234909569896723,0.011234909569896723,0.011234909569896723,,,0.0031477414343624496,,,,,,
1799,0,1002,0.028525700146594966,45.716822075177575,,0.007538495998030907,,,0.0031477414343624496,0.007538495998030907,0.010686237432393357,0.017839462714201608,0.017839462714201608,0.017839462714201608,,,0.0031477414343624496,,,,,,
1800,0,1004,0.03201852532642897,54.56303567463117,,0.024071072553496102,,,,0.024071072553496102,0.024071072553496102,0.007947452772932873,0.007947452772932873,0.007947452772932873,,,,,,,,,
1801,0,997,0.00976084397481524,12.71231882453643,,0.00976084397481524,,,,0.00976084397481524,0.00976084397481524,,,,,,,,,,,,
1802,0,1012,0.00976084397481524,12.71231882453643,,0.00976084397481524,,,,0.00976084397481524,0.00976084397481524,,,,,,,,,,,,
1803,0,1003,0.019379258689309488,33.068100531182935,,0.014731675858370229,,,,0.014731675858370229,0.014731675858370229,0.004647582830939261,0.004647582830939261,0.004647582830939261,,,,,,,,,
1804,0,999,0.0131762740166005,22.445908379878787,,0.009876404074606888,,,,0.009876404074606888,0.009876404074606888,0.0032998699419936124,0.0032998699419936124,0.0032998699419936124,,,,,,,,,
1805,0,1009,0.029470561232010924,47.390053465859175,,0.008483357083446864,,,0.0031477414343624496,0.008483357083446864,0.011631098517809314,0.017839462714201608,0.017839462714201608,0.017839462714201608,,,0.0031477414343624496,,,,,,
1807,0,1005,0.1125256603337598,180.28636705373398,0.0029883420199559637,0.07589072809744025,0.0029883420199559637,,0.0037316578813785086,0.0729023860774843,0.07663404395886281,0.032260091953536484,0.032260091953536484,0.032903274354941024,0.0006431824014045429,0.0006431824014045429,0.0037316578813785086,,,,,,
1808,0,1967,0.04357068797075684,64.17542715612821,0.0029883420199559637,0.032388145480850235,0.0029883420199559637,,0.000583916447016059,0.029399803460894273,0.029983719907910333,0.009955443641486001,0.009955443641486001,0.010598626042890545,0.0006431824014045429,0.0006431824014045429,0.000583916447016059,,,,,,
1809,0,1968,0.03168524807251716,56.11063098564357,,0.03168524807251716,,,,0.03168524807251716,0.03168524807251716,,,,,,,,,,,,
1810,0,1014,0.004758746406692068,8.427147641989205,,0.004758746406692068,,,,0.004758746406692068,0.004758746406692068,,,,,,,,,,,,
1811,0,1717,0.004901149086927748,8.784345167332967,,0.004758746406692068,0.0001274044082462232,0.0001274044082462232,0.0001424026802356785,0.004758746406692068,0.004773744678681524,,,,,,1.4998271989455302e-05,,,,,,
1812,0,1718,0.0001424026802356785,0.3571975253437622,,,0.0001274044082462232,0.0001274044082462232,0.0001424026802356785,,1.4998271989455302e-05,,,,,,1.4998271989455302e-05,,,,,,
1813,0,1421,0.002769779834082651,4.9049353764249135,,0.002769779834082651,,,,0.002769779834082651,0.002769779834082651,,,,,,,,,,,,
1818,0,1385,0.006634420283208444,11.748732642483757,,0.006634420283208444,,,,0.006634420283208444,0.006634420283208444,,,,,,,,,,,,
1819,0,1031,0.016462788254671883,29.153549141813524,,0.016462788254671883,,,,0.016462788254671883,0.016462788254671883,,,,,,,,,,,,
1820,0,1404,0.006541520272412151,11.584218285126575,,0.006541520272412151,,,,0.006541520272412151,0.006541520272412151,,,,,,,,,,,,
1821,0,2081,0.009921267982259733,17.56933085668695,,0.009921267982259733,,,,0.009921267982259733,0.009921267982259733,,,,,,,,,,,,
1822,0,1373,0.0840929528482973,131.45687631517248,,0.06233130397136837,,,0.0005555897202683199,0.06233130397136837,0.06421292108889697,0.019880031759400334,0.019880031759400334,0.019880031759400334,,,0.0005555897202683199,,,,0.001326027397260274,,0.001326027397260274
1823,0,1983,0.03203283006413061,56.726155434877526,,0.03203283006413061,,,,0.03203283006413061,0.03203283006413061,,,,,,,,,,,,
1824,0,1118,0.008814624926822914,15.609603731485763,,0.008814624926822914,,,,0.008814624926822914,0.008814624926822914,,,,,,,,,,,,
1826,0,2066,0.031379999508466115,55.57007376806503,,0.010021418725605979,,,0.021358580782860136,0.010021418725605979,0.031379999508466115,,,,,,0.021358580782860136,,,,,,
1832,0,1051,0.036211252661113656,51.25410263465751,,0.023176945328091912,,,0.0034817589088934407,0.023176945328091912,0.026658704236985357,0.009552548424128292,0.009552548424128292,0.009552548424128292,,,0.0034817589088934407,,,,,,
1834,0,1047,0.026914254942646425,25.30922366292468,,0.026891151843774816,,,2.310309887160795e-05,0.026891151843774816,0.026914254942646425,,,,,,2.310309887160795e-05,,,,,,
1837,0,2099,0.026914254942646425,25.30922366292468,,0.026891151843774816,,,2.310309887160795e-05,0.026891151843774816,0.026914254942646425,,,,,,2.310309887160795e-05,,,,,,
1839,0,1796,1.2614862649420366,1924.9259764030844,,0.05955169904607502,0.2871438256966421,0.011704092477463898,0.05440327891763719,0.05955169904607502,0.3431803385684405,0.518989529422471,0.518989529422471,0.6311610729372276,0.11217154351475665,0.11217154351475665,0.04269918644017329,,1.0277397260420364e-06,0.2754397332191782,0.5163702140410964,1.0277397260420364e-06,0.24092945308219219
